,epoch_losses,epoch_accs,elapsed_time
0,2.297180268724086,0.1242,5.984973477199674
1,2.163417370642646,0.25,11.903398098424077
2,1.819625595868644,0.3635333333333333,17.753800174221396
3,1.5077713657233676,0.46873333333333334,23.519361125305295
4,1.310927955275875,0.5420666666666667,29.397138733416796
5,1.1454602277885049,0.6068666666666667,35.00718622840941
6,1.080854995776031,0.6310666666666667,40.96403758041561
7,1.0295769754102675,0.6470666666666667,46.82929532043636
8,0.9719446104461864,0.6682,52.621944941580296
9,0.9618590666075885,0.6741333333333334,58.54389942996204
10,0.9288763282662731,0.685,64.13542630523443
11,0.904894251439531,0.6933333333333334,69.8148241341114
12,0.8934892426102848,0.7022,75.7790594175458
13,0.881762762696056,0.7057333333333333,81.86164908669889
14,0.8682072273755478,0.7117333333333333,87.81464334391057
15,0.8514259588920464,0.7185333333333334,93.90035875886679
16,0.8528460774381282,0.7194666666666667,99.99153964594007
17,0.831276526390496,0.7258666666666667,106.13400038518012
18,0.8420260745590016,0.7230666666666666,112.24343580007553
19,0.8307229649212401,0.725,118.04821892641485
20,0.8139918661218578,0.7326,123.73255973868072
21,0.8122606333029472,0.7320666666666666,129.4479258414358
22,0.8107444209567571,0.7353333333333333,135.20006333850324
23,0.8021639797647121,0.7389333333333333,140.85845529474318
24,0.7984561490810523,0.7395333333333334,146.57145235314965
25,0.794184549632719,0.7428666666666667,152.40828883461654
26,0.7860165498519348,0.7417333333333334,158.28905762918293
27,0.7812688608290785,0.7434,164.10275913961232
28,0.7838832107135805,0.7435333333333334,169.8128154054284
29,0.7720538807117333,0.7474666666666666,175.52262067049742
