,epoch_losses,epoch_accs,elapsed_time
0,2.2661125852706583,0.17923333333333333,9.13828618451953
1,1.8293230249526653,0.35956666666666665,18.037379324436188
2,1.401221527951829,0.5081333333333333,27.074116311967373
3,1.1341730450062042,0.6043,36.45672499202192
4,0.9680529054175032,0.6679,45.52544897980988
5,0.8858556623154498,0.7012666666666667,54.65139722451568
6,0.8187869267260774,0.7233,63.78090260922909
7,0.7679029251666779,0.7423333333333333,72.81824575923383
8,0.7298746157199778,0.7566333333333334,81.88079090043902
9,0.7045231967530352,0.7652666666666667,90.95940995588899
10,0.6870927737114277,0.7721666666666667,100.00044966302812
11,0.6732908283142334,0.7757666666666667,109.00313187204301
12,0.6622852152966439,0.7798666666666667,118.11146318167448
13,0.6523007531115349,0.7831,127.14168072864413
14,0.6452340386015304,0.785,136.19091446697712
15,0.6382484250880303,0.7883,145.26316958852112
16,0.631373578690468,0.7912666666666667,154.32688776031137
17,0.6254086148231588,0.7933666666666667,163.40188044309616
18,0.6205133407673937,0.7951333333333334,172.41110282205045
19,0.6146832724835011,0.7976333333333333,181.46334457583725
20,0.6095558777768562,0.7996333333333333,190.50415088050067
21,0.6053217567027883,0.8005333333333333,199.54016540758312
22,0.6005190845499647,0.8012,208.57010456733406
23,0.5950965814133908,0.8045,217.5870560389012
24,0.5906314645675903,0.8059666666666667,226.67488903552294
25,0.5861251431576749,0.8071,235.73990378528833
26,0.5810333335653265,0.8090666666666667,244.7441275101155
27,0.577734049203548,0.8101333333333334,253.70760151557624
28,0.5736009275659602,0.8108666666666666,262.47455331496894
29,0.5694609305960067,0.8134666666666667,271.25085000135005
